Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU20,OUT046,2030.5200035300672
FDD53,OUT013,749.1346985718669
FDW15,OUT045,2353.3582979074977
NCT53,OUT045,2516.432500887025
NCG55,OUT027,3259.882652195805
FDD48,OUT035,1994.771249767748
FDG47,OUT049,4277.533148657816
FDI21,OUT017,1180.181129664636
FDT27,OUT017,3850.0237614644507
DRO35,OUT013,1917.2045669361792
FDD33,OUT017,3843.6632561343035
FDC04,OUT035,3950.580929308015
FDY34,OUT013,2688.007554446893
DRJ49,OUT049,2135.793404867515
FDE05,OUT049,2415.543890162398
FDU31,OUT017,3650.6465460389404
NCN19,OUT027,4431.30030387596
FDK56,OUT027,4402.428788077885
FDK58,OUT017,1801.9572461961375
NCJ42,OUT035,1774.1742485317834
FDZ34,OUT027,4517.136022087761
FDA52,OUT018,2546.7630082078317
NCR29,OUT013,947.4381969102938
FDT48,OUT035,3338.696953855319
DRJ51,OUT019,1671.8430687225568
NCS54,OUT046,2800.3042589287475
FDV01,OUT035,2674.243912568076
DRG51,OUT027,4026.427636298368
NCG42,OUT013,2107.333976116732
FDA51,OUT049,1922.236791131761
FDV19,OUT010,710.6117330767183
NCT18,OUT045,2786.188900955782
NCS41,OUT045,2854.9579943096637
FDO03,OUT046,3657.600246993428
FDL12,OUT010,-889.9851108343737
FDY37,OUT010,460.6626374288726
FDI58,OUT049,1620.1584670460081
FDT28,OUT018,2075.9779869584013
NCC42,OUT010,295.0878777047369
FDO01,OUT017,2244.870201769662
FDJ02,OUT013,2450.1306215478094
FDQ04,OUT018,400.4775691174948
DRL47,OUT013,2054.8221138658614
FDZ32,OUT035,1941.993199924384
FDC35,OUT035,3435.2389620111485
FDX14,OUT045,1083.879959108363
FDZ35,OUT013,1766.6767686547166
FDL14,OUT013,2584.966529039218
FDO04,OUT049,995.8244145058734
DRK11,OUT017,2517.008970130764
FDB44,OUT018,3108.893730951035
FDZ50,OUT049,3024.387737600468
FDI12,OUT027,2917.6050189642915
FDU43,OUT017,3926.3128155578456
FDD58,OUT010,-342.72863878161377
FDB27,OUT017,3164.369970564788
FDB04,OUT018,1118.6625199989826
NCO17,OUT013,1945.6157506250797
FDL12,OUT017,1089.0809335061208
DRJ13,OUT049,2628.754961389482
FDD57,OUT045,1540.994063807742
FDW19,OUT035,2007.0767685257529
DRD27,OUT018,1315.0675683243587
FDH27,OUT027,3726.343426950352
NCW30,OUT027,5530.07362087173
FDR40,OUT018,1054.496624781449
FDG05,OUT013,2532.6603474794015
NCY41,OUT019,-1310.822776426577
FDI38,OUT018,3074.0957245214568
FDR20,OUT046,813.9766204541236
FDE09,OUT017,1904.4754018497301
FDN50,OUT019,-280.37951954761525
DRF27,OUT045,2328.77262402559
DRF51,OUT013,604.9216899197609
NCO02,OUT019,-816.2001963393445
FDB51,OUT027,2440.062273422207
FDJ50,OUT013,950.588952798247
FDN52,OUT013,1407.256753178936
FDX14,OUT013,1237.484613064602
FDT27,OUT019,1863.7549708956758
FDV10,OUT013,756.8062088217971
FDU33,OUT046,763.6901070121701
FDU58,OUT046,2992.6272781240773
NCP42,OUT027,4514.846875590447
FDL51,OUT027,4837.444971699555
DRH15,OUT027,2159.6035490773197
FDU16,OUT017,1509.5537682897248
FDW15,OUT017,2530.4720684686968
FDQ44,OUT045,1931.852411078452
NCI06,OUT027,4275.48646874119
DRK23,OUT019,2092.3161230022038
FDC28,OUT035,1884.0955548828065
NCY17,OUT019,-1152.7978934201005
NCV05,OUT018,2173.11689516918
FDM34,OUT019,207.61501161895626
DRD60,OUT027,4334.9116862163755
FDT38,OUT046,1364.1199915757697
FDQ57,OUT018,2037.5296450101282
FDE59,OUT027,2083.9229418644436
NCM43,OUT046,2596.802879188444
DRI51,OUT049,2785.4076647312736
NCG30,OUT017,2052.817457136405
NCK54,OUT035,1959.9811914029747
FDQ16,OUT019,-152.7317360632594
FDI36,OUT013,3198.897082600987
FDX16,OUT027,3794.000045227363
FDA34,OUT046,2802.610850897738
FDJ48,OUT018,3643.1204555565073
FDU47,OUT035,2388.962419724529
FDS39,OUT046,2295.5309013327656
FDD11,OUT046,4007.2506266852156
FDM16,OUT027,2673.5859592574466
FDU56,OUT018,2666.7482960243
FDQ32,OUT017,2142.5870126826467
DRK35,OUT013,699.1369150481495
FDA58,OUT049,3777.838741276509
DRG48,OUT019,392.2581710551001
FDT59,OUT010,1779.7856028836654
FDQ31,OUT019,-371.9503275476934
FDS51,OUT018,775.3524906218374
FDW32,OUT027,2921.6658254957224
FDI15,OUT027,5559.90892290915
NCV30,OUT017,1093.3778692755031
DRG25,OUT049,3060.0483745407614
FDT02,OUT013,578.1532365681885
FDO33,OUT027,3265.343754160623
FDP38,OUT035,1032.6183992355368
FDZ45,OUT035,3270.15304988016
NCA54,OUT027,4280.358236676364
FDU33,OUT017,873.6012945762309
FDN58,OUT017,3831.230129726197
FDI05,OUT045,1155.563826304265
FDM57,OUT019,-537.718777955693
NCS42,OUT027,2860.837779820377
FDB57,OUT045,3523.422077832663
FDC03,OUT045,3037.128960421421
FDZ58,OUT013,1958.770954667225
NCK29,OUT045,1897.0093721972348
NCR53,OUT045,3453.934721161189
FDE26,OUT027,3789.7711077006165
FDU52,OUT049,2532.3174967208192
FDE41,OUT027,2822.007132288974
FDU38,OUT018,2690.1341446059296
FDA52,OUT017,2900.244577662444
FDW46,OUT046,1106.0869734505277
DRI59,OUT035,3723.7945965402573
FDT38,OUT035,1490.5422947879463
FDL33,OUT018,2822.872789935358
FDQ01,OUT027,5483.364317819036
FDJ08,OUT046,3049.448644491879
FDQ47,OUT049,728.0510298408313
NCZ18,OUT013,3941.5083473380623
FDE29,OUT017,1049.6242920054265
FDF10,OUT027,3792.9584817450436
FDC48,OUT049,1468.6672702205135
FDY58,OUT013,3648.498999236352
NCX30,OUT010,1985.7376733264723
FDV11,OUT013,2881.792678384742
FDT46,OUT046,825.8614699307323
DRD01,OUT019,-963.1888711434012
FDQ11,OUT013,4127.648956681553
NCM41,OUT017,1600.4979740972858
NCC55,OUT013,617.2197451677573
FDG45,OUT027,4852.688722312545
NCQ54,OUT049,2746.4305118357993
FDM34,OUT045,1996.0653492914712
FDD17,OUT019,1846.3023754901892
FDN38,OUT027,5456.81116828435
FDB53,OUT018,2082.4318940861936
NCL06,OUT035,4243.748599156113
NCV18,OUT019,-618.9443378013959
FDX25,OUT013,2973.9968533616934
FDB39,OUT046,886.2613825977774
FDC33,OUT049,3295.6311785147104
NCO14,OUT018,442.37304247164343
FDA58,OUT027,5178.6555682934795
NCQ02,OUT017,3042.1401287581434
NCR53,OUT017,3660.5218601618585
FDN52,OUT046,1421.8848900231603
FDG26,OUT046,4085.712144532144
FDE23,OUT027,2299.9684513404313
DRI37,OUT013,970.0999910610321
DRH37,OUT018,2345.105686226956
FDO01,OUT035,2253.401053803846
FDK45,OUT049,2121.7392268069157
FDP23,OUT049,3556.1416645158456
FDM33,OUT035,3609.0512084222596
FDD36,OUT017,2040.498920025345
FDL56,OUT017,1501.116144962827
FDT27,OUT010,1850.3943359238683
FDG52,OUT017,822.4304415893484
NCL42,OUT035,3968.249302318243
DRJ24,OUT046,2909.5179585174305
FDV38,OUT046,829.9290059800799
FDT35,OUT045,2672.8750067101523
FDY51,OUT045,3392.481066920586
FDC37,OUT017,1818.9732665729193
NCP43,OUT013,2905.1069386258428
FDO33,OUT045,1716.4514846307366
FDW04,OUT018,1831.0475580052557
NCC31,OUT046,2444.3914761462806
FDK22,OUT049,3522.7800231756023
FDJ50,OUT017,1050.4473398784703
FDV13,OUT017,1625.4012624774418
DRL60,OUT017,2509.717086610212
FDW03,OUT017,1828.4753557200302
FDY27,OUT035,2936.518447482154
FDB39,OUT027,2319.7421552293536
FDU59,OUT045,2512.2103135255597
FDZ57,OUT049,2216.0340138525085
FDO21,OUT049,3704.931550387579
FDS43,OUT018,2751.3555256482223
FDU28,OUT010,1083.6985772053608
FDC51,OUT010,61.44744509355314
FDW16,OUT010,-398.6436840613834
FDP32,OUT010,110.28265742005306
FDB60,OUT019,1218.9457569787205
NCQ30,OUT046,1899.0549958746842
FDD26,OUT049,3096.4975044528596
FDI44,OUT045,1209.2931355900635
DRH23,OUT046,900.9775779041158
FDO44,OUT046,1793.406222494012
FDG04,OUT046,2964.7214679120666
FDM32,OUT027,2974.93131912809
FDM09,OUT013,2749.283464567416
FDZ47,OUT013,1663.95074982045
FDM40,OUT027,3677.8059835060108
FDY48,OUT017,1755.3077611369922
NCM30,OUT045,609.5804184437563
FDX36,OUT010,1663.5726321152702
DRF03,OUT017,736.403611808787
FDN51,OUT049,4252.516918132678
FDM57,OUT049,1495.6880184088993
FDB35,OUT049,1674.6429443280126
FDY13,OUT027,2755.503209854953
FDA37,OUT017,2189.1168406331703
NCX53,OUT017,2379.22474602806
FDD59,OUT018,1098.872295587919
FDX10,OUT019,-1275.0345353156974
FDC03,OUT018,2821.5369106898306
FDW43,OUT035,3806.456332978509
FDW10,OUT046,2790.3877792967264
FDY14,OUT027,5556.7650070775235
FDV43,OUT045,716.404461389248
FDO40,OUT013,2412.4004316324595
FDP46,OUT027,2910.7943241920416
NCE43,OUT019,722.9737785390391
FDD05,OUT035,2056.921957237935
FDJ60,OUT010,763.7277680326029
DRE27,OUT018,1210.6723504285167
FDO11,OUT035,4159.06843658141
DRG11,OUT027,3174.002707921775
FDK33,OUT010,1500.422451681029
DRM23,OUT045,2620.1654349415653
FDJ02,OUT027,3860.892042251827
NCZ05,OUT045,1603.8791248164507
NCL30,OUT013,2020.8793603536305
FDZ19,OUT018,2512.9578673608353
FDM45,OUT049,2057.954380637748
FDO36,OUT046,2859.721485316252
NCK31,OUT045,767.4752440550193
DRJ37,OUT045,2349.4186553714776
FDP24,OUT018,1646.20278491001
FDF46,OUT013,1860.7216675681611
FDX46,OUT019,-900.7526824859194
NCL18,OUT045,2932.901383270339
FDJ26,OUT013,3460.3559173678027
FDJ07,OUT045,1792.5749546479387
FDY15,OUT013,2471.847551451911
DRG01,OUT045,1132.3788832960072
FDF58,OUT045,1004.3778267404637
FDZ14,OUT019,54.193348394273244
FDP31,OUT049,1219.40697008409
FDH45,OUT013,808.0778784426543
FDA09,OUT010,900.9765780877733
FDW31,OUT035,3369.281941763293
FDA57,OUT046,700.1145325425891
NCE55,OUT035,2891.3974657626754
FDC17,OUT019,1459.0204010462253
FDC59,OUT013,1159.637053022833
FDA22,OUT013,2716.7514438999847
FDK52,OUT035,3670.455246413286
NCM26,OUT046,2429.9261580977513
NCT53,OUT035,2784.625231276032
FDW45,OUT018,2096.9084014906316
NCI18,OUT035,3642.5059670069127
FDE38,OUT018,2365.4963972163036
FDF08,OUT019,-386.5160937780895
FDY58,OUT010,1714.2470861207767
FDF58,OUT019,-839.3900193708091
FDX39,OUT017,3476.5662951727586
FDB44,OUT049,3483.439883873562
FDF28,OUT013,2072.6593952405833
FDE39,OUT013,1879.7933949408666
FDT37,OUT018,3753.0262502495884
FDZ45,OUT017,3247.532188165194
FDO40,OUT035,2533.240636243949
FDM57,OUT027,2862.208759850659
DRG36,OUT017,2799.774613369928
FDY36,OUT010,-718.0978598103994
DRL60,OUT027,3851.7621726167977
FDS25,OUT019,-94.06565219211075
DRF49,OUT027,3221.7239647965403
FDP16,OUT045,3790.6858598121703
FDS60,OUT049,2987.0482431986316
FDU15,OUT027,2149.980256055591
FDK43,OUT046,2044.2142099336775
FDN25,OUT046,1020.164141769317
FDE53,OUT049,1771.320644759479
FDB22,OUT013,2486.034802007169
FDE39,OUT017,1990.5182347678542
FDX35,OUT035,3776.29390167895
NCG54,OUT049,2752.16384121537
FDH27,OUT035,2431.7074120288275
NCK42,OUT013,3417.30604479537
FDS25,OUT049,1891.6904762536665
FDI10,OUT018,2488.933830885529
FDU35,OUT035,1766.4720795779353
FDI04,OUT017,3270.36232670266
DRK23,OUT035,4118.876797383531
FDB53,OUT019,393.10035556315256
FDY02,OUT049,4221.901587453836
FDM60,OUT035,875.1415946924653
NCJ31,OUT010,1786.6693220591146
DRP35,OUT017,2126.1442840392856
NCQ30,OUT018,1656.9074335241178
DRL11,OUT010,614.1824316850484
FDU01,OUT013,3048.215908284466
FDR39,OUT035,3009.2565508875828
FDO08,OUT046,2711.638563768525
FDC02,OUT045,4077.7716775015965
NCZ29,OUT035,2172.767743988549
FDF29,OUT010,212.1150268662368
FDZ23,OUT017,3118.3210114000526
NCU53,OUT018,2337.23360366645
NCW30,OUT013,4081.9747034322477
NCM26,OUT027,3903.8519502591257
FDV50,OUT027,3356.796627437075
FDW15,OUT049,2478.1101499991732
FDI35,OUT027,4378.58602251555
FDO11,OUT017,4094.488509139111
FDN48,OUT046,1499.500691142527
NCA17,OUT049,2484.495536888167
NCN54,OUT013,1296.3789359872953
FDP22,OUT013,882.3505225722188
NCB54,OUT035,2159.9278436390173
FDD08,OUT045,613.7780148738568
DRM48,OUT010,-1352.8599491936136
FDG41,OUT027,3233.2244891482783
FDE44,OUT027,2263.960578529749
FDE26,OUT035,2462.4063409195537
NCS38,OUT013,1829.125975336196
NCJ54,OUT018,3347.303237726097
FDI40,OUT019,-326.35273449618467
FDN45,OUT018,3245.956814316079
FDU43,OUT046,3864.5197479319163
FDI04,OUT010,1221.8079706266558
NCC07,OUT018,1388.086031885414
NCC07,OUT019,-234.05041255949868
NCD18,OUT045,3547.5777794280925
FDU55,OUT035,4265.913039191984
FDX59,OUT035,760.1775522214942
FDR52,OUT049,3133.57908772814
NCP17,OUT013,1075.4031153534902
FDQ32,OUT045,1967.0203137521612
NCT17,OUT049,3077.366489250972
FDO10,OUT049,1102.891891878571
FDE32,OUT049,758.9835060293137
FDN44,OUT045,2492.6741099095
FDH02,OUT035,1664.0523592464224
FDK60,OUT013,1660.7223885471806
FDS24,OUT019,-454.63379496830316
FDL03,OUT010,1283.6399404178273
FDB46,OUT027,4837.006229509314
FDO48,OUT049,3672.9840134293377
FDZ39,OUT049,1819.3832215669202
FDT02,OUT027,2033.583914113045
FDC50,OUT013,1568.72009583551
FDP39,OUT035,1002.0041866529632
DRG15,OUT018,669.6842275025551
FDP10,OUT018,1371.3008026431078
FDF53,OUT027,4345.236657933599
FDN34,OUT045,2675.7846129749073
FDK02,OUT045,1878.7085855764435
FDC23,OUT045,2768.89443932723
FDJ10,OUT019,332.62735983230573
FDE53,OUT035,1850.9369180818335
FDR25,OUT035,4395.338130712911
FDW50,OUT046,2593.2861420306567
FDS09,OUT049,978.8009149281618
FDW49,OUT010,927.9390228156249
FDU51,OUT046,2871.0327491645553
FDF28,OUT018,1764.2174952960313
NCY30,OUT018,2550.222731898071
FDD44,OUT045,4090.692948436585
FDX09,OUT017,2910.2362271333136
NCF30,OUT013,1991.1202872071417
FDZ50,OUT019,1033.8267470682326
FDW37,OUT013,1523.9322810554656
FDD11,OUT049,4145.883549305048
DRH39,OUT018,907.6718944311021
FDA36,OUT049,3039.3209704086435
NCG43,OUT049,1552.0544722447835
FDF02,OUT035,1830.185602344512
FDP57,OUT027,3086.0497937518926
NCE42,OUT017,3750.803314890614
NCR38,OUT027,5389.354557431114
FDP03,OUT019,144.2876478547912
FDO51,OUT035,906.9934932488873
NCQ42,OUT046,2026.763637914963
NCM41,OUT046,1476.4085193340613
FDH48,OUT027,2832.8064220133956
DRF60,OUT046,3715.0376422461773
FDJ27,OUT035,1804.505237293759
FDQ14,OUT013,2395.5214732283143
FDN27,OUT017,2027.830727708696
NCQ02,OUT046,2972.4778815194345
FDJ33,OUT049,2120.1560516185655
FDP07,OUT027,4580.681471179278
DRE01,OUT049,3851.1757035856513
FDU36,OUT045,1548.8361864679982
FDL28,OUT017,3734.073048121309
NCX53,OUT046,2261.3254752597654
FDZ39,OUT013,1757.917923833388
NCP42,OUT013,3104.0964896968358
FDJ14,OUT035,1537.8899409605663
FDK04,OUT049,991.7237928496063
NCC19,OUT017,3140.720959337275
FDS09,OUT018,608.8750257068616
FDZ02,OUT046,1616.8754068135356
FDD35,OUT018,1701.700218675561
NCY42,OUT017,2380.6778280619924
FDB05,OUT045,3797.7799237241375
FDF20,OUT035,3280.384110534846
NCO41,OUT018,1298.5526623048056
FDC40,OUT027,2744.6557085871214
FDV58,OUT045,3033.3065361300874
FDZ57,OUT045,2042.4378161305203
DRM35,OUT046,2849.527854703096
DRN36,OUT018,1225.0859137000084
FDQ13,OUT046,1409.165160858381
DRO35,OUT010,-48.636482384770716
NCD43,OUT035,1806.4733621986209
FDA51,OUT018,1527.34376320206
NCX17,OUT027,5108.102909072017
NCZ17,OUT049,753.6373157000526
FDR11,OUT027,4015.2407520345564
FDW34,OUT049,3932.828860436451
FDN50,OUT017,1683.6861680139396
FDS09,OUT046,863.5385513162705
FDS48,OUT018,2141.839231998462
FDL44,OUT049,2736.248473830167
DRF48,OUT018,2676.075624593838
FDA14,OUT018,2060.9602607822117
NCD30,OUT049,1630.6531477233011
FDI16,OUT017,955.7601532012391
NCG06,OUT035,4197.795054443724
DRZ24,OUT035,2043.5670658828053
NCS17,OUT045,1452.4266160796997
FDB37,OUT045,3795.973332985883
FDE10,OUT035,2247.185626588322
FDC57,OUT045,3045.6518070001553
FDM12,OUT018,2744.9877151929672
FDE24,OUT049,2333.1115835663154
FDW22,OUT045,3447.2302727366664
DRD01,OUT027,2352.4340969720583
NCZ18,OUT027,5382.038334826781
FDN49,OUT045,655.7193255014707
FDR22,OUT035,2006.9196576755235
FDV08,OUT019,-1102.0409368535084
FDY39,OUT046,2988.268354439017
FDV36,OUT049,2123.8879059589876
FDO60,OUT045,700.3903649865306
FDU04,OUT027,3400.934381748539
FDR20,OUT027,2317.4822488362197
FDW19,OUT019,-41.417104910852004
FDU40,OUT049,3159.2886701053617
FDK15,OUT045,1496.3531091855273
DRF15,OUT035,2534.140212038434
FDQ25,OUT017,2941.9975155774396
FDI48,OUT019,-977.8783704601461
FDS49,OUT046,1278.7266646853584
FDV22,OUT046,2561.43347129773
NCV42,OUT046,1729.8147427473918
FDX26,OUT046,2879.718953619113
FDI33,OUT018,1178.155558966018
FDZ14,OUT049,2043.811302809363
FDG10,OUT013,1010.9598148211971
FDM38,OUT018,628.242632985048
FDG26,OUT027,5525.4247865997095
FDH46,OUT035,1819.5060307514254
FDN13,OUT018,1317.1954241731498
FDU57,OUT035,2554.206547168033
NCI06,OUT046,2820.201892308644
FDM38,OUT045,865.6379572307624
NCG42,OUT010,118.33802382283511
FDL39,OUT045,2790.670419977761
FDT31,OUT019,1185.8238917462145
FDV59,OUT013,3477.5410554414852
FDB49,OUT035,1817.731960051001
FDD58,OUT049,1722.312875344582
DRN59,OUT046,764.3130617041318
FDX48,OUT049,2591.5788955030434
FDQ11,OUT049,4171.957302016186
FDY12,OUT049,989.6489181112993
FDQ11,OUT045,4025.4133706475754
DRI11,OUT017,1976.6167917515027
FDY32,OUT027,4057.4114843483317
FDS51,OUT045,939.5571105528343
FDR19,OUT010,405.19435305479374
DRB13,OUT018,2764.1742555237174
FDS21,OUT035,1216.6010013738733
FDQ40,OUT045,2749.8285197820264
NCE55,OUT013,2770.57627294029
FDX43,OUT027,4102.0987385117605
FDS12,OUT049,2078.517561321383
DRK01,OUT027,2953.8367327020615
FDN25,OUT017,1072.6131395696211
FDB60,OUT046,3104.50007721898
FDQ13,OUT017,1505.2815462020471
DRK13,OUT045,3008.6455489107843
DRF25,OUT018,311.8583333556642
NCD42,OUT019,-1216.6188586711498
FDW25,OUT045,1340.1299139812577
NCV29,OUT027,4302.540894756588
NCK42,OUT035,3513.246896787083
DRJ13,OUT027,3947.0006329355515
DRD15,OUT017,3741.476471864156
FDM27,OUT045,2433.9977087821403
FDZ50,OUT018,2648.237597392325
FDC04,OUT046,3797.6997350436063
FDF50,OUT049,3249.874979427202
FDP15,OUT045,3993.5019891473144
FDK46,OUT035,4224.669832772501
FDZ56,OUT018,2451.6968567103036
FDY60,OUT049,2449.059778564992
FDB10,OUT035,3875.904794409002
FDR57,OUT045,2449.9444665114456
FDU58,OUT049,3104.801346456147
FDH02,OUT046,1518.9547942783681
FDP48,OUT013,2972.886214843544
FDI46,OUT035,4108.920903703789
FDW56,OUT013,3121.7628030534156
NCM19,OUT010,-110.19857802580145
FDS50,OUT027,4912.610979290146
FDK24,OUT013,769.8159551552673
FDO36,OUT017,2969.403768212255
FDK45,OUT027,3488.178348692268
NCL05,OUT045,688.4323727213621
FDL32,OUT018,1596.0399392084557
FDA28,OUT049,2134.7294018374932
FDY36,OUT018,957.5332131319899
FDP32,OUT018,1783.161054364743
FDL50,OUT046,2049.166993495717
DRC24,OUT049,2502.9682168339973
NCS18,OUT017,1800.9697500889993
FDD16,OUT017,1316.5461057783357
NCV18,OUT013,1358.1967497360815
FDX07,OUT046,3005.7240416526006
NCZ05,OUT027,3121.577327529158
NCI31,OUT013,635.4264833485986
FDK14,OUT049,1483.7067030247242
NCR06,OUT045,634.0939644549488
NCF54,OUT049,2817.565610794775
DRG23,OUT010,472.4998057976268
FDD53,OUT046,714.5613015826038
NCM31,OUT027,3660.499361488803
FDT16,OUT017,4251.518042064481
FDR40,OUT035,1463.505249887241
DRG25,OUT017,3020.6248180395237
FDT10,OUT035,1176.3495210787135
FDY32,OUT013,2646.5232487032986
FDN50,OUT035,1732.694965959718
FDZ35,OUT019,-147.9343266854578
NCP54,OUT045,1856.2810553153504
NCD07,OUT035,1908.8114290505796
FDS02,OUT018,2862.2882739103493
DRN59,OUT018,533.0172283854383
DRB24,OUT013,2495.870494771709
FDP37,OUT027,3460.3736281368906
DRB01,OUT018,2708.4002152082185
FDR47,OUT046,3104.9549772565374
NCM31,OUT010,316.29536166361095
NCF06,OUT027,5510.272683844143
NCV17,OUT027,3534.7185405927244
FDS10,OUT049,2934.859947190707
FDN52,OUT035,1552.9807897266535
FDZ48,OUT013,1850.4088889246905
FDJ48,OUT049,4027.035507083831
DRB13,OUT027,4501.0040097493165
FDV59,OUT017,3549.3312543004226
FDL32,OUT035,1988.0758471871904
FDZ12,OUT035,2402.5695986333535
NCR06,OUT027,2129.8946671373
FDP51,OUT017,2057.897790821403
FDY22,OUT013,2309.2367210288244
FDZ38,OUT049,2789.1029208151754
NCO54,OUT035,1029.0589199193673
FDR23,OUT035,2928.745809616255
FDM38,OUT049,1061.9918228021986
FDS25,OUT013,1881.676422023449
FDZ22,OUT013,1387.5614059057873
FDZ20,OUT019,2167.6125157069337
FDD45,OUT010,-372.9308630461868
FDN03,OUT049,4081.4963286595807
NCW30,OUT046,4057.722128837529
FDY24,OUT027,2395.7821260748174
FDJ26,OUT019,1512.7957069933486
FDM15,OUT049,2584.2426469580355
NCW54,OUT027,2358.3069186886632
FDA23,OUT045,1557.6731559156638
FDA39,OUT019,-1195.437162266012
FDZ12,OUT017,2393.892644895113
NCB42,OUT046,1867.6554868464113
FDL16,OUT046,724.1307633350568
FDO24,OUT019,687.1503811643236
NCP42,OUT046,3039.3749828665373
FDR19,OUT018,2112.9680669539684
DRL01,OUT045,3634.2666382194316
FDV37,OUT046,3215.5525236901453
FDI41,OUT010,441.6734109211825
FDF58,OUT049,1132.2360266825935
NCF43,OUT018,1953.5989775563799
FDN02,OUT049,3382.4061082886606
NCP41,OUT035,1883.4219441324244
NCY17,OUT027,2177.285716952399
FDL58,OUT027,5658.5674746280965
NCA30,OUT027,4374.836070372152
FDE46,OUT018,2128.8785277825655
FDY38,OUT035,3784.066595376194
NCH29,OUT027,3000.4059893287535
FDO20,OUT045,3984.2474505506766
FDP44,OUT018,1450.0720388122797
FDM02,OUT027,2959.7947397363723
FDJ14,OUT027,2823.175566821186
FDH04,OUT010,-437.82355794340185
DRK23,OUT046,3994.010112478148
NCW05,OUT046,1686.6905931323508
FDF12,OUT049,2432.74600206843
FDL51,OUT019,1476.714210490764
FDN03,OUT018,3717.846740712467
DRJ37,OUT049,2471.058472969394
FDM12,OUT019,1131.0987244800422
FDA16,OUT045,3421.757452741103
NCB07,OUT017,3179.431820700151
NCI17,OUT019,-384.3568819774848
FDR51,OUT046,2390.042765086139
FDJ55,OUT045,3546.67242777013
NCZ17,OUT013,678.2085221226977
FDU25,OUT013,1052.533797462706
NCG18,OUT045,1580.758394605466
DRM11,OUT017,4200.972831160054
FDH16,OUT035,1604.2624950649022
FDZ04,OUT018,719.6523201134348
NCX53,OUT035,2426.525015842644
FDX38,OUT027,2278.796861739211
FDX09,OUT046,2801.7621100795955
NCW05,OUT018,1424.1619216714653
NCS41,OUT017,3028.960709648922
FDI26,OUT046,2858.817551073122
NCZ41,OUT027,3458.0694355228584
NCK06,OUT046,1944.4462312497517
FDX23,OUT027,3020.2690748234195
NCA42,OUT046,2481.548444265359
FDC20,OUT049,1037.5771555338874
DRC49,OUT018,1990.831614486986
FDX01,OUT013,1947.890227685085
FDC08,OUT045,3570.603796059889
FDC02,OUT017,4215.959140172288
FDK10,OUT045,2812.7220050632645
DRC24,OUT013,2457.0723258321027
FDW16,OUT019,-378.3988910395749
NCU06,OUT018,3304.124666695013
DRA59,OUT045,2851.9118835869117
FDR24,OUT019,-392.5532882024952
DRL35,OUT018,474.37867473062647
FDA49,OUT013,1463.3518859538297
NCC55,OUT046,588.2844886997977
DRD24,OUT019,376.6912204680227
NCE55,OUT049,2845.968444243075
FDT33,OUT045,2660.995256801984
NCT53,OUT013,2637.3284402281174
FDS26,OUT046,4059.725920997969
FDL22,OUT018,1201.1927142479167
FDP44,OUT017,1855.207211043085
FDC52,OUT018,2125.0766285447667
FDI53,OUT010,612.2500542806465
FDZ23,OUT046,3011.4072154670343
NCT18,OUT013,2894.643068348258
FDR13,OUT046,1952.6057021661272
FDB09,OUT010,117.83313780402068
FDZ60,OUT013,1767.537058392274
FDB11,OUT046,3594.257337023833
FDC10,OUT018,1671.5477429585812
FDW56,OUT035,3247.2648729477373
FDK14,OUT027,2857.9196133571154
DRE27,OUT027,2941.0431130290267
FDA38,OUT017,3879.573857089637
FDT11,OUT045,2982.7186381459737
FDP15,OUT035,4197.9044942031815
FDV27,OUT035,1613.4089204002573
FDS36,OUT027,3249.2016125443192
FDY40,OUT027,2262.1144567081183
NCF19,OUT049,905.7849156928389
FDF53,OUT045,2832.154619531679
FDS14,OUT027,3906.5824027760796
FDE56,OUT046,1093.6605133158862
FDZ19,OUT035,2989.0043806809176
FDZ46,OUT013,1820.5770748699258
FDR16,OUT046,3370.5335198718954
FDG29,OUT018,411.25855694767574
NCE30,OUT017,3449.24022776803
FDZ40,OUT046,861.1554489358455
FDG58,OUT018,2222.847665085159
DRH03,OUT013,1534.4539503015933
FDZ47,OUT045,1571.0437740001107
FDV04,OUT018,2219.9056861203812
FDZ10,OUT018,1739.7410288305105
FDG46,OUT017,1963.3679766915584
NCF07,OUT045,1505.3122316381855
FDY44,OUT035,3315.118689127458
FDB21,OUT013,3866.5845439588325
FDS20,OUT035,3073.7623123438493
FDS49,OUT049,1415.7801207064006
FDX55,OUT027,4956.727529363821
NCQ02,OUT018,2664.986266353664
FDR25,OUT013,4252.728543264338
DRG39,OUT045,794.5373054324781
FDB46,OUT046,3398.7748287929294
NCC30,OUT018,2542.167266839717
FDE58,OUT035,2057.9931785927133
FDC05,OUT019,1242.0406004558458
FDY15,OUT046,2472.4577318133265
FDG14,OUT046,2460.3581203663693
FDL08,OUT049,3992.5991991920323
FDQ47,OUT013,630.8963351612756
FDN12,OUT035,1910.3267252205478
FDW10,OUT013,2850.453739471793
FDD02,OUT035,2064.4909472583186
FDX35,OUT010,1747.2554106329258
FDT35,OUT046,2739.9570247263505
DRN47,OUT019,1000.7762662765658
FDB11,OUT010,1675.311185202927
FDN20,OUT045,2651.8575438238245
FDB59,OUT035,3309.571891148423
FDJ58,OUT045,2695.9982840087046
FDU60,OUT046,2728.934611442693
FDS03,OUT049,1181.0622322084932
FDU40,OUT019,1151.755662168865
